simulation_id,geometry_type,geometry_parameters,thickness_h,length_Lx,length_Ly,k_low,k_high,boundary_condition_id,T_hot,T_air,measurement_wx,measurement_wy,electrode_min_gap,x_hot_electrode,y_hot_electrode,x_cold_electrode,y_cold_electrode,T_hot_electrode_avg,T_cold_electrode_avg,delta_T_parallel,heat_flux_redirect_ratio,mesh_element_count,qc_pass,field_file
sim_rand_85a3fead,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010812311628489665, ""k_low"": 0.3069210299613704, ""k_high"": 101.21618732320206, ""volume_fraction_target"": 0.3872648959683426, ""blur_sigma"": 2.2273499932918828, ""T_hot"": 385.0499071705107, ""T_air"": 293.8840127254145, ""h_c"": 13.29016728716206, ""h_c_side"": 16.2866616732946}",0.0010812311628489,0.01,0.01,0.3069210299613704,101.21618732320206,BC-001-TOP-ELECTRODE,385.0499071705107,293.8840127254145,0.0005,0.0005,0.0005,0.00125,0.00625,0.00025,0.00975,384.9469454426571,377.4539128766005,7.493032566056684,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_85a3fead.h5
sim_rand_a943f87c,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007052928393421347, ""k_low"": 0.707363582282582, ""k_high"": 316.74479728476894, ""volume_fraction_target"": 0.47336561475144256, ""blur_sigma"": 2.646828040969802, ""T_hot"": 375.5752854125154, ""T_air"": 295.09562444995055, ""h_c"": 10.814820068867586, ""h_c_side"": 20.161386758973393}",0.0007052928393421,0.01,0.01,0.707363582282582,316.74479728476894,BC-001-TOP-ELECTRODE,375.5752854125154,295.09562444995055,0.0005,0.0005,0.0005,0.00725,0.00425,0.00175,0.00975,375.5728325792759,374.36221526015896,1.2106173191169205,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_a943f87c.h5
sim_rand_47975508,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008569144264245362, ""k_low"": 0.7580026546669377, ""k_high"": 231.7205516495391, ""volume_fraction_target"": 0.44295986513857244, ""blur_sigma"": 1.8968980851754456, ""T_hot"": 384.4481483089311, ""T_air"": 291.43039644481826, ""h_c"": 10.712058755111109, ""h_c_side"": 18.838106295404117}",0.0008569144264245,0.01,0.01,0.7580026546669377,231.7205516495391,BC-001-TOP-ELECTRODE,384.4481483089311,291.43039644481826,0.0005,0.0005,0.0005,0.00925,0.00325,0.00325,0.00025,384.4386887945326,382.83414529718146,1.6045434973511306,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_47975508.h5
sim_rand_bf4d6f4f,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001834975792313175, ""k_low"": 0.7416605521518072, ""k_high"": 280.73214878204556, ""volume_fraction_target"": 0.7665017426010712, ""blur_sigma"": 1.0191893299388315, ""T_hot"": 323.5660069279203, ""T_air"": 304.1280521252637, ""h_c"": 21.53150354555879, ""h_c_side"": 6.014440494001711}",0.0018349757923131,0.01,0.01,0.7416605521518072,280.73214878204556,BC-001-TOP-ELECTRODE,323.5660069279203,304.1280521252637,0.0005,0.0005,0.0005,0.00575,0.00475,0.00025,0.00025,323.56134872539525,323.31669578573235,0.2446529396628989,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_bf4d6f4f.h5
sim_rand_563b601c,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001909570701719797, ""k_low"": 0.6355460272629742, ""k_high"": 295.5485973080052, ""volume_fraction_target"": 0.6028448529462801, ""blur_sigma"": [8.293656867741197, 8.293656867741197, 0.9125730913359046], ""T_hot"": 395.3795615863631, ""T_air"": 303.9327702835489, ""h_c"": 22.05014566202631, ""h_c_side"": 24.60342616939572}",0.0019095707017197,0.01,0.01,0.6355460272629742,295.5485973080052,BC-001-TOP-ELECTRODE,395.3795615863631,303.9327702835489,0.0005,0.0005,0.0005,0.00975,0.00775,0.00975,0.00025,393.7403338822977,393.00743612625286,0.7328977560448493,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_563b601c.h5
sim_rand_521dc84b,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001222438851221286, ""k_low"": 0.6554336361163066, ""k_high"": 158.49058728595952, ""volume_fraction_target"": 0.5202973539292514, ""blur_sigma"": [8.907825472956874, 8.907825472956874, 1.0487411189179214], ""T_hot"": 375.34260914818606, ""T_air"": 304.23072601080526, ""h_c"": 12.42950956043292, ""h_c_side"": 10.072862429421182}",0.0012224388512212,0.01,0.01,0.6554336361163066,158.49058728595952,BC-001-TOP-ELECTRODE,375.34260914818606,304.23072601080526,0.0005,0.0005,0.0005,0.00225,0.00925,0.00575,0.00475,375.2693109286127,374.4639903223279,0.8053206062847948,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_521dc84b.h5
sim_rand_4f2c13a0,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0009185585094346768, ""k_low"": 0.41718559740665684, ""k_high"": 108.57319806074673, ""volume_fraction_target"": 0.3286961977226814, ""blur_sigma"": [12.022465559479093, 1.4711209994820216, 12.022465559479093], ""T_hot"": 320.2653470529926, ""T_air"": 305.8035336215927, ""h_c"": 15.908007124265403, ""h_c_side"": 23.3892064718916}",0.0009185585094346,0.01,0.01,0.4171855974066568,108.57319806074672,BC-001-TOP-ELECTRODE,320.2653470529926,305.8035336215927,0.0005,0.0005,0.0005,0.00275,0.00775,0.00975,0.00025,320.2627909046549,319.10603326922603,1.1567576354288462,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_4f2c13a0.h5
sim_rand_6e4e9421,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001463254452108989, ""k_low"": 0.3244315378452497, ""k_high"": 198.64402833000437, ""volume_fraction_target"": 0.6865284957377676, ""blur_sigma"": [13.495218849358963, 0.914172175224948, 13.495218849358963], ""T_hot"": 339.23311655712735, ""T_air"": 292.9675019895626, ""h_c"": 17.445271238902862, ""h_c_side"": 6.934728924038778}",0.0014632544521089,0.01,0.01,0.3244315378452497,198.64402833000435,BC-001-TOP-ELECTRODE,339.23311655712735,292.9675019895626,0.0005,0.0005,0.0005,0.00375,0.00825,0.00025,0.00225,339.2264453696164,336.3416386411667,2.884806728449689,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_6e4e9421.h5
sim_rand_f4102393,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0019159078139555422, ""k_low"": 0.9110002892340445, ""k_high"": 112.87204448376157, ""volume_fraction_target"": 0.7052454202764684, ""blur_sigma"": [1.6431332716144558, 1.6431332716144558, 11.985915038462172], ""T_hot"": 380.3518938416341, ""T_air"": 303.6848134617592, ""h_c"": 5.250537130192869, ""h_c_side"": 8.197042427655495}",0.0019159078139555,0.01,0.01,0.9110002892340444,112.87204448376156,BC-001-TOP-ELECTRODE,380.3518938416341,303.6848134617592,0.0005,0.0005,0.0005,0.00475,0.00425,0.00025,0.00025,380.3432567401635,379.62527407999215,0.7179826601713444,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_f4102393.h5
sim_rand_a56cfee5,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.000990805239339672, ""k_low"": 0.9054855179838559, ""k_high"": 120.95082417778997, ""volume_fraction_target"": 0.4656229418657471, ""blur_sigma"": 1.6671838423106133, ""T_hot"": 373.31994170017106, ""T_air"": 298.90697513269447, ""h_c"": 22.23145647359884, ""h_c_side"": 15.343650414439232}",0.0009908052393396,0.01,0.01,0.905485517983856,120.95082417778995,BC-001-TOP-ELECTRODE,373.31994170017106,298.90697513269447,0.0005,0.0005,0.0005,0.00975,0.00275,0.00025,0.00675,373.2775021542328,371.999231929974,1.2782702242587902,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_a56cfee5.h5
sim_rand_f762e171,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015679414433787632, ""k_low"": 0.21233104618337623, ""k_high"": 239.0044568722535, ""volume_fraction_target"": 0.23599722250749258, ""blur_sigma"": [13.53430583878947, 1.1490055915006998, 13.53430583878947], ""T_hot"": 351.7750832044406, ""T_air"": 306.89690810057374, ""h_c"": 24.69674196793016, ""h_c_side"": 13.463320157808315}",0.0015679414433787,0.01,0.01,0.2123310461833762,239.0044568722535,BC-001-TOP-ELECTRODE,351.7750832044406,306.89690810057374,0.0005,0.0005,0.0005,0.00825,0.00025,0.00975,0.00575,351.76100426493167,344.2215897255619,7.539414539369773,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_f762e171.h5
sim_rand_8697e3e3,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006090704338745864, ""k_low"": 0.9689631891043569, ""k_high"": 386.16971710942215, ""volume_fraction_target"": 0.48437858375525206, ""blur_sigma"": [13.763326899183303, 1.291512760865273, 13.763326899183303], ""T_hot"": 343.4726019511314, ""T_air"": 292.1466256947493, ""h_c"": 13.14615885744637, ""h_c_side"": 20.418199852158153}",0.0006090704338745,0.01,0.01,0.9689631891043567,386.16971710942215,BC-001-TOP-ELECTRODE,343.4726019511314,292.1466256947493,0.0005,0.0005,0.0005,0.00775,0.00225,0.00975,0.00025,343.47146684091143,342.6067851357887,0.8646817051227345,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_8697e3e3.h5
sim_rand_ffeee49a,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017544374219381025, ""k_low"": 0.8549399435924495, ""k_high"": 58.017753746260624, ""volume_fraction_target"": 0.6376452212236133, ""blur_sigma"": [1.2779384151447206, 1.2779384151447206, 9.103481940960698], ""T_hot"": 327.61620643814325, ""T_air"": 299.079443442339, ""h_c"": 7.437711852106299, ""h_c_side"": 14.867583706655157}",0.0017544374219381,0.01,0.01,0.8549399435924495,58.017753746260624,BC-001-TOP-ELECTRODE,327.61620643814325,299.079443442339,0.0005,0.0005,0.0005,0.00625,0.00425,0.00975,0.00975,327.60701553904505,326.7490824427035,0.8579330963415259,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_ffeee49a.h5
sim_rand_94b501ea,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0019061238920065624, ""k_low"": 0.42526570535126007, ""k_high"": 164.4348945898252, ""volume_fraction_target"": 0.2896341335282336, ""blur_sigma"": [11.668162176749352, 0.7296693172434231, 11.668162176749352], ""T_hot"": 369.8322227496068, ""T_air"": 294.79432743145924, ""h_c"": 10.669558935139955, ""h_c_side"": 14.470005617172026}",0.0019061238920065,0.01,0.01,0.42526570535126,164.4348945898252,BC-001-TOP-ELECTRODE,369.8322227496068,294.79432743145924,0.0005,0.0005,0.0005,0.00525,0.00175,0.00025,0.00975,369.81280435132413,361.63553700211446,8.177267349209671,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_94b501ea.h5
sim_rand_3a9b4e24,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008682824839298465, ""k_low"": 0.5996613537024739, ""k_high"": 385.0165363554319, ""volume_fraction_target"": 0.3898809680068814, ""blur_sigma"": [8.679059631768235, 8.679059631768235, 0.6336041716146846], ""T_hot"": 351.2847075184048, ""T_air"": 300.2195880297348, ""h_c"": 10.460853526922595, ""h_c_side"": 14.109401364382157}",0.0008682824839298,0.01,0.01,0.5996613537024739,385.0165363554319,BC-001-TOP-ELECTRODE,351.2847075184048,300.2195880297348,0.0005,0.0005,0.0005,0.00925,0.00125,0.00975,0.00975,350.9967283157498,350.4860054102148,0.5107229055350331,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_3a9b4e24.h5
sim_rand_28b40966,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015001744180585975, ""k_low"": 0.20028602999785472, ""k_high"": 117.0022157694989, ""volume_fraction_target"": 0.5195012459256046, ""blur_sigma"": [2.175084032367712, 2.175084032367712, 10.311638144500844], ""T_hot"": 367.4114429333735, ""T_air"": 294.83985836150833, ""h_c"": 7.731208421656124, ""h_c_side"": 12.873019995865818}",0.0015001744180585,0.01,0.01,0.2002860299978547,117.0022157694989,BC-001-TOP-ELECTRODE,367.4114429333735,294.83985836150833,0.0005,0.0005,0.0005,0.00275,0.00575,0.00025,0.00975,367.40189878561495,359.2115543520557,8.190344433559233,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_28b40966.h5
sim_rand_bbf3401e,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010692151691298322, ""k_low"": 0.6078235254140673, ""k_high"": 301.05854828351454, ""volume_fraction_target"": 0.6007419489678583, ""blur_sigma"": [12.699266829871702, 12.699266829871702, 1.3286947799920932], ""T_hot"": 334.8210431080525, ""T_air"": 296.79556955956457, ""h_c"": 14.534082906372156, ""h_c_side"": 20.046770254533953}",0.0010692151691298,0.01,0.01,0.6078235254140673,301.05854828351454,BC-001-TOP-ELECTRODE,334.8210431080525,296.79556955956457,0.0005,0.0005,0.0005,0.00925,0.00125,0.00025,0.00975,334.8166754051166,334.5642765226747,0.2523988824419234,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_bbf3401e.h5
sim_rand_9548e57c,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0013410333777746702, ""k_low"": 0.9437187614554148, ""k_high"": 316.66031644843673, ""volume_fraction_target"": 0.5609041498103866, ""blur_sigma"": 1.1102344351084616, ""T_hot"": 371.0281263748629, ""T_air"": 294.1062837443728, ""h_c"": 7.453259293505345, ""h_c_side"": 15.235087527743891}",0.0013410333777746,0.01,0.01,0.9437187614554148,316.66031644843673,BC-001-TOP-ELECTRODE,371.0281263748629,294.1062837443728,0.0005,0.0005,0.0005,0.00325,0.00425,0.00025,0.00175,371.016079616483,370.6493635851446,0.3667160313383988,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_9548e57c.h5
sim_rand_b4f93a09,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017077229968785947, ""k_low"": 0.8906049388710853, ""k_high"": 270.79000457249447, ""volume_fraction_target"": 0.47457637341150716, ""blur_sigma"": [2.5355808611693003, 2.5355808611693003, 10.361510321315691], ""T_hot"": 333.16185720482986, ""T_air"": 293.0126659248172, ""h_c"": 12.879068937792496, ""h_c_side"": 6.914708293090223}",0.0017077229968785,0.01,0.01,0.8906049388710853,270.79000457249447,BC-001-TOP-ELECTRODE,333.16185720482986,293.0126659248172,0.0005,0.0005,0.0005,0.00725,0.00675,0.00475,0.00025,333.1572821530667,332.21506036161225,0.9422217914544716,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_b4f93a09.h5
sim_rand_8cc516c9,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0016392848674616292, ""k_low"": 0.7239425804702876, ""k_high"": 189.64787168396597, ""volume_fraction_target"": 0.5095490037376916, ""blur_sigma"": [1.7466401667684928, 1.7466401667684928, 9.582613093677791], ""T_hot"": 350.9854836332506, ""T_air"": 297.77961168178734, ""h_c"": 18.817112757732385, ""h_c_side"": 13.203353974773808}",0.0016392848674616,0.01,0.01,0.7239425804702876,189.64787168396597,BC-001-TOP-ELECTRODE,350.9854836332506,297.77961168178734,0.0005,0.0005,0.0005,0.00225,0.00725,0.00025,0.00025,350.9733483058228,348.6395579945937,2.3337903112291087,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_8cc516c9.h5
sim_rand_f7f30c70,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0015869377623918242, ""k_low"": 0.6574548556375166, ""k_high"": 249.91505381175412, ""volume_fraction_target"": 0.22817561581999374, ""blur_sigma"": [2.9832538783466926, 2.9832538783466926, 9.085856213037957], ""T_hot"": 372.3502592977904, ""T_air"": 305.69326434288985, ""h_c"": 6.9439124867596576, ""h_c_side"": 24.29847622962895}",0.0015869377623918,0.01,0.01,0.6574548556375166,249.91505381175412,BC-001-TOP-ELECTRODE,372.3502592977904,305.69326434288985,0.0005,0.0005,0.0005,0.00575,0.00575,0.00975,0.00975,372.34369966811937,367.1162113246348,5.227488343484538,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_f7f30c70.h5
sim_rand_460c035b,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001111789722317108, ""k_low"": 0.17705146915673384, ""k_high"": 330.6285576708997, ""volume_fraction_target"": 0.2749725525866479, ""blur_sigma"": [0.7639505818326205, 8.28814996285338, 8.28814996285338], ""T_hot"": 370.01843960988157, ""T_air"": 290.21170058334195, ""h_c"": 8.262978272294992, ""h_c_side"": 15.909818456278925}",0.0011117897223171,0.01,0.01,0.1770514691567338,330.6285576708997,BC-001-TOP-ELECTRODE,370.0184396098816,290.21170058334195,0.0005,0.0005,0.0005,0.00675,0.00275,0.00975,0.00975,370.0149926476424,360.411978489012,9.603014158630344,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_460c035b.h5
sim_rand_b5e97c10,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001166245614417666, ""k_low"": 0.6495447657462509, ""k_high"": 251.4054742774997, ""volume_fraction_target"": 0.31319085520089807, ""blur_sigma"": [1.428459395389682, 13.29737742602118, 13.29737742602118], ""T_hot"": 399.03111239059234, ""T_air"": 304.0852304283209, ""h_c"": 24.60545022729438, ""h_c_side"": 12.794570816254078}",0.0011662456144176,0.01,0.01,0.6495447657462509,251.4054742774997,BC-001-TOP-ELECTRODE,399.03111239059234,304.0852304283209,0.0005,0.0005,0.0005,0.00125,0.00875,0.00625,0.00975,399.0138169903012,393.9931628913608,5.02065409894044,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_b5e97c10.h5
sim_rand_1f9cff00,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017165751407318536, ""k_low"": 0.9725585038524633, ""k_high"": 323.9461063273993, ""volume_fraction_target"": 0.32694459411484694, ""blur_sigma"": [0.9105362912672885, 14.974360406803921, 14.974360406803921], ""T_hot"": 362.8408823760576, ""T_air"": 297.81122682502667, ""h_c"": 9.253257553925717, ""h_c_side"": 10.620821588840705}",0.0017165751407318,0.01,0.01,0.9725585038524632,323.9461063273993,BC-001-TOP-ELECTRODE,362.8408823760576,297.81122682502667,0.0005,0.0005,0.0005,0.00625,0.00725,0.00025,0.00025,362.83579024189856,360.410059056188,2.425731185710561,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_1f9cff00.h5
sim_rand_0021ab84,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008996653042730249, ""k_low"": 0.8332506748631595, ""k_high"": 220.5428861623343, ""volume_fraction_target"": 0.26622718019792463, ""blur_sigma"": 2.1445670882304664, ""T_hot"": 394.7466971592649, ""T_air"": 290.0558849862569, ""h_c"": 24.04534595914527, ""h_c_side"": 15.675230286829557}",0.000899665304273,0.01,0.01,0.8332506748631595,220.5428861623343,BC-001-TOP-ELECTRODE,394.7466971592649,290.0558849862569,0.0005,0.0005,0.0005,0.00975,0.00025,0.00325,0.00975,394.6992950061652,391.6077087698615,3.0915862363036695,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_0021ab84.h5
sim_rand_b7826735,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006957699613559786, ""k_low"": 0.2698413912894626, ""k_high"": 282.5421667202428, ""volume_fraction_target"": 0.4367235434555055, ""blur_sigma"": [0.6367036048766815, 10.564102825121699, 10.564102825121699], ""T_hot"": 356.13293131581855, ""T_air"": 293.3465861696868, ""h_c"": 20.998216941881545, ""h_c_side"": 13.571067889517014}",0.0006957699613559,0.01,0.01,0.2698413912894626,282.5421667202428,BC-001-TOP-ELECTRODE,356.13293131581855,293.3465861696868,0.0005,0.0005,0.0005,0.00075,0.00225,0.00875,0.00975,356.1291868149947,352.18495702275106,3.9442297922436182,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_b7826735.h5
sim_rand_157a2e12,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001136920208981679, ""k_low"": 0.2201723306028568, ""k_high"": 259.02548557156894, ""volume_fraction_target"": 0.4392665840051003, ""blur_sigma"": [14.937121308700327, 14.937121308700327, 1.225246453205238], ""T_hot"": 365.9333790593783, ""T_air"": 293.3811452823211, ""h_c"": 7.865390188605909, ""h_c_side"": 21.349312458577923}",0.0011369202089816,0.01,0.01,0.2201723306028568,259.02548557156894,BC-001-TOP-ELECTRODE,365.9333790593783,293.3811452823211,0.0005,0.0005,0.0005,0.00025,0.00825,0.00025,0.00025,363.9185928843083,362.0588393808719,1.859753503436366,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_157a2e12.h5
sim_rand_4faaaefc,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001561911490591318, ""k_low"": 0.7218245069135397, ""k_high"": 260.5985030234562, ""volume_fraction_target"": 0.7398172462302068, ""blur_sigma"": 1.4941562553675356, ""T_hot"": 398.55432715137357, ""T_air"": 302.30079053333856, ""h_c"": 13.29597369684118, ""h_c_side"": 12.923844489524008}",0.0015619114905913,0.01,0.01,0.7218245069135397,260.5985030234562,BC-001-TOP-ELECTRODE,398.5543271513736,302.30079053333856,0.0005,0.0005,0.0005,0.00525,0.00525,0.00025,0.00025,398.541641019295,397.4062674400096,1.1353735792854422,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_4faaaefc.h5
sim_rand_9a85c719,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008419997171749904, ""k_low"": 0.46356537636125456, ""k_high"": 376.9985092790961, ""volume_fraction_target"": 0.7513768278734783, ""blur_sigma"": [8.134313097870793, 8.134313097870793, 0.7455415358893044], ""T_hot"": 392.3669996261673, ""T_air"": 290.6147067713582, ""h_c"": 17.997441539480732, ""h_c_side"": 18.54259895767052}",0.0008419997171749,0.01,0.01,0.4635653763612545,376.9985092790961,BC-001-TOP-ELECTRODE,392.3669996261673,290.6147067713582,0.0005,0.0005,0.0005,0.00225,0.00125,0.00025,0.00375,392.2784593797951,390.6640972270879,1.6143621527072582,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_9a85c719.h5
sim_rand_28a782ce,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0007744235590666971, ""k_low"": 0.6269081113910235, ""k_high"": 191.77387159568332, ""volume_fraction_target"": 0.48028718073994003, ""blur_sigma"": [2.899242953569887, 2.899242953569887, 14.939210779548972], ""T_hot"": 341.6657112896144, ""T_air"": 309.71029587038294, ""h_c"": 17.17391549755643, ""h_c_side"": 7.099062546722603}",0.0007744235590666,0.01,0.01,0.6269081113910235,191.77387159568332,BC-001-TOP-ELECTRODE,341.6657112896144,309.71029587038294,0.0005,0.0005,0.0005,0.00575,0.00175,0.00975,0.00975,341.663320487674,340.74390658829617,0.9194138993778438,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_28a782ce.h5
sim_rand_028597dd,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001482053346286122, ""k_low"": 0.6898082908056058, ""k_high"": 69.75094402650404, ""volume_fraction_target"": 0.5645891009034686, ""blur_sigma"": [2.8502301684676903, 2.8502301684676903, 14.814947127972351], ""T_hot"": 399.49452542060675, ""T_air"": 305.6554126214032, ""h_c"": 19.56328902315857, ""h_c_side"": 7.14909758055474}",0.0014820533462861,0.01,0.01,0.6898082908056058,69.75094402650404,BC-001-TOP-ELECTRODE,399.4945254206067,305.6554126214032,0.0005,0.0005,0.0005,0.00325,0.00475,0.00975,0.00625,399.44701645907287,396.1041774803083,3.3428389787645756,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_028597dd.h5
sim_rand_12446ccb,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005662792788193134, ""k_low"": 0.7546130659410913, ""k_high"": 122.07564961734296, ""volume_fraction_target"": 0.266381453558601, ""blur_sigma"": [11.02514078426891, 11.02514078426891, 0.7433268569952368], ""T_hot"": 331.7768559879465, ""T_air"": 306.1033052095973, ""h_c"": 20.2827493874903, ""h_c_side"": 13.834757781657913}",0.0005662792788193,0.01,0.01,0.7546130659410913,122.07564961734296,BC-001-TOP-ELECTRODE,331.7768559879465,306.1033052095973,0.0005,0.0005,0.0005,0.00625,0.00325,0.00025,0.00975,331.5253985785025,331.28276849345116,0.2426300850513598,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_rand_12446ccb.h5
